Year,State Name,Dist Name,ANNUAL RAINFALL (Millimeters)
1989,Madhya Pradesh,Sagar,728.1
1990,Madhya Pradesh,Sagar,1489.6
1991,Madhya Pradesh,Sagar,1103.8
1992,Madhya Pradesh,Sagar,935.4
1993,Madhya Pradesh,Sagar,1191.5
1994,Madhya Pradesh,Sagar,1653.5
1995,Madhya Pradesh,Sagar,1101.4
1996,Madhya Pradesh,Sagar,920.8
1997,Madhya Pradesh,Sagar,1291.9
1998,Madhya Pradesh,Sagar,1060.5
1999,Madhya Pradesh,Sagar,1898.9
2000,Madhya Pradesh,Sagar,943.2
2001,Madhya Pradesh,Sagar,1049.2
2002,Madhya Pradesh,Sagar,862.2
2003,Madhya Pradesh,Sagar,1708.5
2004,Madhya Pradesh,Sagar,1070.7
2005,Madhya Pradesh,Sagar,1644.6
2006,Madhya Pradesh,Sagar,1040.1
2007,Madhya Pradesh,Sagar,746.5
2008,Madhya Pradesh,Sagar,1026.3
2009,Madhya Pradesh,Sagar,975.5
2012,Madhya Pradesh,Sagar,912.3
2013,Madhya Pradesh,Sagar,1934.5
2014,Madhya Pradesh,Sagar,865.5
2015,Madhya Pradesh,Sagar,765.7
1966,Madhya Pradesh,Damoh,886.2
1967,Madhya Pradesh,Damoh,1608.6
1968,Madhya Pradesh,Damoh,1012.1
1969,Madhya Pradesh,Damoh,1411.9
1970,Madhya Pradesh,Damoh,854.4
1971,Madhya Pradesh,Damoh,1737.7
1972,Madhya Pradesh,Damoh,949.8
1973,Madhya Pradesh,Damoh,1173.2
1974,Madhya Pradesh,Damoh,938.6
1975,Madhya Pradesh,Damoh,1103.7
1976,Madhya Pradesh,Damoh,920.4
1977,Madhya Pradesh,Damoh,1215.4
1978,Madhya Pradesh,Damoh,1516.4
1979,Madhya Pradesh,Damoh,569.2
1980,Madhya Pradesh,Damoh,1372
1981,Madhya Pradesh,Damoh,853.4
1982,Madhya Pradesh,Damoh,1337.2
1983,Madhya Pradesh,Damoh,1335
1984,Madhya Pradesh,Damoh,1110.8
1985,Madhya Pradesh,Damoh,1155.3
1986,Madhya Pradesh,Damoh,1001.1
1987,Madhya Pradesh,Damoh,1507.4
1988,Madhya Pradesh,Damoh,983.5
1989,Madhya Pradesh,Damoh,403.5
1990,Madhya Pradesh,Damoh,1784.7
1991,Madhya Pradesh,Damoh,1204.4
1992,Madhya Pradesh,Damoh,1231.8
1993,Madhya Pradesh,Damoh,1003.3
1994,Madhya Pradesh,Damoh,1679.7
1995,Madhya Pradesh,Damoh,888
1996,Madhya Pradesh,Damoh,947.2
1997,Madhya Pradesh,Damoh,1286.8
1998,Madhya Pradesh,Damoh,781.4
1999,Madhya Pradesh,Damoh,1429.9
2000,Madhya Pradesh,Damoh,911.8
2001,Madhya Pradesh,Damoh,1042.3
2002,Madhya Pradesh,Damoh,918.7
2003,Madhya Pradesh,Damoh,1488.2
2004,Madhya Pradesh,Damoh,1048.7
2005,Madhya Pradesh,Damoh,1666.8
2006,Madhya Pradesh,Damoh,806
2007,Madhya Pradesh,Damoh,888.9
2008,Madhya Pradesh,Damoh,1259.4
2009,Madhya Pradesh,Damoh,683.3
2012,Madhya Pradesh,Damoh,1097.6
2013,Madhya Pradesh,Damoh,1793.8
2014,Madhya Pradesh,Damoh,824.4
2015,Madhya Pradesh,Damoh,971.4
1966,Madhya Pradesh,Tikamgarh,832.9
1967,Madhya Pradesh,Tikamgarh,1324.7
1968,Madhya Pradesh,Tikamgarh,741.4
1969,Madhya Pradesh,Tikamgarh,1248.7
1970,Madhya Pradesh,Tikamgarh,842.8
1971,Madhya Pradesh,Tikamgarh,1532.8
1972,Madhya Pradesh,Tikamgarh,1206.1
1973,Madhya Pradesh,Tikamgarh,813.1
1974,Madhya Pradesh,Tikamgarh,996
1975,Madhya Pradesh,Tikamgarh,1422
1976,Madhya Pradesh,Tikamgarh,1018.1
1977,Madhya Pradesh,Tikamgarh,601.3
1978,Madhya Pradesh,Tikamgarh,1282.5
1979,Madhya Pradesh,Tikamgarh,793.8
1980,Madhya Pradesh,Tikamgarh,1168.9
1981,Madhya Pradesh,Tikamgarh,844.8
1982,Madhya Pradesh,Tikamgarh,1693.5
1983,Madhya Pradesh,Tikamgarh,1274.5
1984,Madhya Pradesh,Tikamgarh,778.6
1985,Madhya Pradesh,Tikamgarh,1267.1
1986,Madhya Pradesh,Tikamgarh,657.1
1987,Madhya Pradesh,Tikamgarh,1080.6
1988,Madhya Pradesh,Tikamgarh,812.6
1989,Madhya Pradesh,Tikamgarh,467.8
1990,Madhya Pradesh,Tikamgarh,1392.3
1991,Madhya Pradesh,Tikamgarh,704.4
1992,Madhya Pradesh,Tikamgarh,852.4
1993,Madhya Pradesh,Tikamgarh,828.1
1994,Madhya Pradesh,Tikamgarh,888.8
1995,Madhya Pradesh,Tikamgarh,591.5
1996,Madhya Pradesh,Tikamgarh,1172.9
1997,Madhya Pradesh,Tikamgarh,1011
1998,Madhya Pradesh,Tikamgarh,964.5
1999,Madhya Pradesh,Tikamgarh,1111.9
2000,Madhya Pradesh,Tikamgarh,751.9
2001,Madhya Pradesh,Tikamgarh,961
2002,Madhya Pradesh,Tikamgarh,775.2
2003,Madhya Pradesh,Tikamgarh,1077.7
2004,Madhya Pradesh,Tikamgarh,567.3
2005,Madhya Pradesh,Tikamgarh,713.4
2006,Madhya Pradesh,Tikamgarh,593.7
2007,Madhya Pradesh,Tikamgarh,388
2008,Madhya Pradesh,Tikamgarh,1316.5
2009,Madhya Pradesh,Tikamgarh,735.9
2012,Madhya Pradesh,Tikamgarh,817.8
2013,Madhya Pradesh,Tikamgarh,1314.8
2014,Madhya Pradesh,Tikamgarh,868.4
2015,Madhya Pradesh,Tikamgarh,685
1966,Madhya Pradesh,Chhatarpur,785.6
1967,Madhya Pradesh,Chhatarpur,1406.4
1968,Madhya Pradesh,Chhatarpur,899.9
1969,Madhya Pradesh,Chhatarpur,1277.6
1970,Madhya Pradesh,Chhatarpur,971
1971,Madhya Pradesh,Chhatarpur,1346.7
1972,Madhya Pradesh,Chhatarpur,977
1973,Madhya Pradesh,Chhatarpur,708.5
1974,Madhya Pradesh,Chhatarpur,719.7
1975,Madhya Pradesh,Chhatarpur,1070.2
1976,Madhya Pradesh,Chhatarpur,968.4
1977,Madhya Pradesh,Chhatarpur,1004.3
1978,Madhya Pradesh,Chhatarpur,1495.8
1979,Madhya Pradesh,Chhatarpur,691.7
1980,Madhya Pradesh,Chhatarpur,1671.4
1981,Madhya Pradesh,Chhatarpur,903.3
1982,Madhya Pradesh,Chhatarpur,1589.4
1983,Madhya Pradesh,Chhatarpur,1204.4
1984,Madhya Pradesh,Chhatarpur,995.5
1985,Madhya Pradesh,Chhatarpur,1389.4
1986,Madhya Pradesh,Chhatarpur,838
1987,Madhya Pradesh,Chhatarpur,1106.3
1988,Madhya Pradesh,Chhatarpur,859.2
1989,Madhya Pradesh,Chhatarpur,747.5
1990,Madhya Pradesh,Chhatarpur,1274
1991,Madhya Pradesh,Chhatarpur,808.9
1992,Madhya Pradesh,Chhatarpur,1182.2
1993,Madhya Pradesh,Chhatarpur,1084.4
1994,Madhya Pradesh,Chhatarpur,1075
1995,Madhya Pradesh,Chhatarpur,493
1996,Madhya Pradesh,Chhatarpur,1122.7
1997,Madhya Pradesh,Chhatarpur,1189.3
1998,Madhya Pradesh,Chhatarpur,792.1
1999,Madhya Pradesh,Chhatarpur,1498.5
2000,Madhya Pradesh,Chhatarpur,812.6
2001,Madhya Pradesh,Chhatarpur,1023.1
2002,Madhya Pradesh,Chhatarpur,817.5
2003,Madhya Pradesh,Chhatarpur,1499.1
2004,Madhya Pradesh,Chhatarpur,940.7
2005,Madhya Pradesh,Chhatarpur,1006.6
2006,Madhya Pradesh,Chhatarpur,648.9
2007,Madhya Pradesh,Chhatarpur,575.2
2008,Madhya Pradesh,Chhatarpur,938.3
2009,Madhya Pradesh,Chhatarpur,741.8
2012,Madhya Pradesh,Chhatarpur,835.6
2013,Madhya Pradesh,Chhatarpur,1502.4
2014,Madhya Pradesh,Chhatarpur,746.2
2015,Madhya Pradesh,Chhatarpur,799.1
1966,Madhya Pradesh,Panna,729.3
1967,Madhya Pradesh,Panna,1237.7
1968,Madhya Pradesh,Panna,835.1
1969,Madhya Pradesh,Panna,1373.3
1970,Madhya Pradesh,Panna,1199.9
1971,Madhya Pradesh,Panna,1853.7
1972,Madhya Pradesh,Panna,1276.2
1973,Madhya Pradesh,Panna,935
1974,Madhya Pradesh,Panna,849.3
1975,Madhya Pradesh,Panna,1452.5
1976,Madhya Pradesh,Panna,1260.3
1977,Madhya Pradesh,Panna,1589.2
1978,Madhya Pradesh,Panna,1529.7
1979,Madhya Pradesh,Panna,662.7
1980,Madhya Pradesh,Panna,1804.9
1981,Madhya Pradesh,Panna,790.1
1982,Madhya Pradesh,Panna,1583.7
1983,Madhya Pradesh,Panna,1100
1984,Madhya Pradesh,Panna,1100.9
1985,Madhya Pradesh,Panna,993.1
1986,Madhya Pradesh,Panna,979.3
1987,Madhya Pradesh,Panna,1209.6
1988,Madhya Pradesh,Panna,1032.8
1989,Madhya Pradesh,Panna,933.9
1990,Madhya Pradesh,Panna,1620.3
1991,Madhya Pradesh,Panna,910.7
1992,Madhya Pradesh,Panna,1421.4
1993,Madhya Pradesh,Panna,1169.1
1994,Madhya Pradesh,Panna,1367.1
1995,Madhya Pradesh,Panna,948.5
1996,Madhya Pradesh,Panna,1028
1997,Madhya Pradesh,Panna,1460.3
1998,Madhya Pradesh,Panna,774.8
1999,Madhya Pradesh,Panna,1405.6
2000,Madhya Pradesh,Panna,815.2
2001,Madhya Pradesh,Panna,1265.2
2002,Madhya Pradesh,Panna,1047.9
2003,Madhya Pradesh,Panna,1936.6
2004,Madhya Pradesh,Panna,1284.6
2005,Madhya Pradesh,Panna,1494.4
2006,Madhya Pradesh,Panna,606.5
2007,Madhya Pradesh,Panna,405.7
2008,Madhya Pradesh,Panna,584.8
2009,Madhya Pradesh,Panna,761.2
2012,Madhya Pradesh,Panna,1094.7
2013,Madhya Pradesh,Panna,1621.9
2014,Madhya Pradesh,Panna,709
2015,Madhya Pradesh,Panna,777.3
1966,Madhya Pradesh,Rewa,823.9
1967,Madhya Pradesh,Rewa,1540.2
1968,Madhya Pradesh,Rewa,718.5
1969,Madhya Pradesh,Rewa,1112.2
1970,Madhya Pradesh,Rewa,1061.3
1971,Madhya Pradesh,Rewa,1681.7
1972,Madhya Pradesh,Rewa,1134.3
1973,Madhya Pradesh,Rewa,933.5
1974,Madhya Pradesh,Rewa,828.3
1975,Madhya Pradesh,Rewa,1188.4
1976,Madhya Pradesh,Rewa,1007
1977,Madhya Pradesh,Rewa,1341.7
1978,Madhya Pradesh,Rewa,1374.7
1979,Madhya Pradesh,Rewa,707.5
1980,Madhya Pradesh,Rewa,1329.8
1981,Madhya Pradesh,Rewa,1271.3
1982,Madhya Pradesh,Rewa,1496.3
1983,Madhya Pradesh,Rewa,-1
1984,Madhya Pradesh,Rewa,1144.9
1985,Madhya Pradesh,Rewa,968.7
1986,Madhya Pradesh,Rewa,991.7
1987,Madhya Pradesh,Rewa,962.4
1988,Madhya Pradesh,Rewa,933.8
1989,Madhya Pradesh,Rewa,644.6
1990,Madhya Pradesh,Rewa,1147.3
1991,Madhya Pradesh,Rewa,922.4
1992,Madhya Pradesh,Rewa,993.9
1993,Madhya Pradesh,Rewa,833.6
1994,Madhya Pradesh,Rewa,1197.3
1995,Madhya Pradesh,Rewa,1090.5
1996,Madhya Pradesh,Rewa,836.4
1997,Madhya Pradesh,Rewa,1172
1998,Madhya Pradesh,Rewa,936.5
1999,Madhya Pradesh,Rewa,1186.9
2000,Madhya Pradesh,Rewa,864.3
2001,Madhya Pradesh,Rewa,1285.9
2002,Madhya Pradesh,Rewa,942.6
2003,Madhya Pradesh,Rewa,1245.9
2004,Madhya Pradesh,Rewa,999.3
2005,Madhya Pradesh,Rewa,964.8
2006,Madhya Pradesh,Rewa,698
2007,Madhya Pradesh,Rewa,864.2
2008,Madhya Pradesh,Rewa,842.9
2009,Madhya Pradesh,Rewa,618.8
2012,Madhya Pradesh,Rewa,1224.2
2013,Madhya Pradesh,Rewa,1479.2
2014,Madhya Pradesh,Rewa,957.9
2015,Madhya Pradesh,Rewa,803.1
1966,Madhya Pradesh,Sidhi,807.7
1967,Madhya Pradesh,Sidhi,1418.5
1968,Madhya Pradesh,Sidhi,709.3
1969,Madhya Pradesh,Sidhi,1358.1
1970,Madhya Pradesh,Sidhi,1262.4
1971,Madhya Pradesh,Sidhi,1852.8
1972,Madhya Pradesh,Sidhi,1123.9
1973,Madhya Pradesh,Sidhi,1094.5
1974,Madhya Pradesh,Sidhi,603.3
1975,Madhya Pradesh,Sidhi,1210.6
1976,Madhya Pradesh,Sidhi,906.8
1977,Madhya Pradesh,Sidhi,1454.2
1978,Madhya Pradesh,Sidhi,1444.1
1979,Madhya Pradesh,Sidhi,757.4
1980,Madhya Pradesh,Sidhi,1198.9
1981,Madhya Pradesh,Sidhi,1411.2
1982,Madhya Pradesh,Sidhi,1605
1983,Madhya Pradesh,Sidhi,1200.6
1984,Madhya Pradesh,Sidhi,1177.4
1985,Madhya Pradesh,Sidhi,1431.3
1986,Madhya Pradesh,Sidhi,1162.7
1987,Madhya Pradesh,Sidhi,1219.7
1988,Madhya Pradesh,Sidhi,931.9
1989,Madhya Pradesh,Sidhi,669
1990,Madhya Pradesh,Sidhi,1103.2
1991,Madhya Pradesh,Sidhi,1044.1
1992,Madhya Pradesh,Sidhi,718.3
1993,Madhya Pradesh,Sidhi,904.6
1994,Madhya Pradesh,Sidhi,1390.3
1995,Madhya Pradesh,Sidhi,1013.6
1996,Madhya Pradesh,Sidhi,878.1
1997,Madhya Pradesh,Sidhi,1532.1
1998,Madhya Pradesh,Sidhi,1063.2
1999,Madhya Pradesh,Sidhi,1295.4
2000,Madhya Pradesh,Sidhi,1239.7
2001,Madhya Pradesh,Sidhi,1267.5
2002,Madhya Pradesh,Sidhi,883.1
2003,Madhya Pradesh,Sidhi,1372.8
2004,Madhya Pradesh,Sidhi,759.4
2005,Madhya Pradesh,Sidhi,785.8
2006,Madhya Pradesh,Sidhi,1202
2007,Madhya Pradesh,Sidhi,775.5
2008,Madhya Pradesh,Sidhi,785.4
2009,Madhya Pradesh,Sidhi,634.7
2012,Madhya Pradesh,Sidhi,1487.4
2013,Madhya Pradesh,Sidhi,1327.3
2014,Madhya Pradesh,Sidhi,1242.7
2015,Madhya Pradesh,Sidhi,806
1966,Madhya Pradesh,Satna,710.1
1967,Madhya Pradesh,Satna,1510.2
1968,Madhya Pradesh,Satna,725.3
1969,Madhya Pradesh,Satna,1112.4
1970,Madhya Pradesh,Satna,1024.9
1971,Madhya Pradesh,Satna,1578
1972,Madhya Pradesh,Satna,872
1973,Madhya Pradesh,Satna,916
1974,Madhya Pradesh,Satna,789.7
1975,Madhya Pradesh,Satna,1425.4
1976,Madhya Pradesh,Satna,1058
1977,Madhya Pradesh,Satna,1138.2
1978,Madhya Pradesh,Satna,1568.5
1979,Madhya Pradesh,Satna,525.3
1980,Madhya Pradesh,Satna,1633.3
1981,Madhya Pradesh,Satna,815.7
1982,Madhya Pradesh,Satna,1368.6
1983,Madhya Pradesh,Satna,1347.2
1984,Madhya Pradesh,Satna,1143.3
1985,Madhya Pradesh,Satna,925
1986,Madhya Pradesh,Satna,796.8
1987,Madhya Pradesh,Satna,1135.4
1988,Madhya Pradesh,Satna,996.7
1989,Madhya Pradesh,Satna,912.8
1990,Madhya Pradesh,Satna,1145.4
1991,Madhya Pradesh,Satna,942.9
1992,Madhya Pradesh,Satna,1121.3
1993,Madhya Pradesh,Satna,854.7
1994,Madhya Pradesh,Satna,1048.3
1995,Madhya Pradesh,Satna,796.5
1996,Madhya Pradesh,Satna,912.2
1997,Madhya Pradesh,Satna,1060.8
1998,Madhya Pradesh,Satna,879.2
1999,Madhya Pradesh,Satna,1044.2
2000,Madhya Pradesh,Satna,812.3
2001,Madhya Pradesh,Satna,1250.7
2002,Madhya Pradesh,Satna,1085.4
2003,Madhya Pradesh,Satna,1574.2
2004,Madhya Pradesh,Satna,1078.4
2005,Madhya Pradesh,Satna,1471.6
2006,Madhya Pradesh,Satna,779.9
2007,Madhya Pradesh,Satna,741.4
2008,Madhya Pradesh,Satna,754
2009,Madhya Pradesh,Satna,830.9
2012,Madhya Pradesh,Satna,959.6
2013,Madhya Pradesh,Satna,1351.2
2014,Madhya Pradesh,Satna,808.9
2015,Madhya Pradesh,Satna,1081.4
1968,Madhya Pradesh,Shahdol,891.3
1970,Madhya Pradesh,Shahdol,1050.7
1971,Madhya Pradesh,Shahdol,1507.2
1972,Madhya Pradesh,Shahdol,943.8
1973,Madhya Pradesh,Shahdol,843.2
1974,Madhya Pradesh,Shahdol,760.4
1975,Madhya Pradesh,Shahdol,2456.7
1976,Madhya Pradesh,Shahdol,995
1977,Madhya Pradesh,Shahdol,1202
1978,Madhya Pradesh,Shahdol,1200.3
1979,Madhya Pradesh,Shahdol,673.8
1980,Madhya Pradesh,Shahdol,1421.4
1981,Madhya Pradesh,Shahdol,878
1982,Madhya Pradesh,Shahdol,1244.6
1983,Madhya Pradesh,Shahdol,1059.3
1984,Madhya Pradesh,Shahdol,1268.6
1985,Madhya Pradesh,Shahdol,1031.2
1986,Madhya Pradesh,Shahdol,1138.3
1987,Madhya Pradesh,Shahdol,1091.2
1988,Madhya Pradesh,Shahdol,1066.8
1989,Madhya Pradesh,Shahdol,284.2
1990,Madhya Pradesh,Shahdol,1388
1991,Madhya Pradesh,Shahdol,1008
1992,Madhya Pradesh,Shahdol,905.7
1993,Madhya Pradesh,Shahdol,1165.4
1994,Madhya Pradesh,Shahdol,1682.6
1995,Madhya Pradesh,Shahdol,1162.3
1996,Madhya Pradesh,Shahdol,1246.3
1997,Madhya Pradesh,Shahdol,1419.2
1998,Madhya Pradesh,Shahdol,886.2
1999,Madhya Pradesh,Shahdol,1133.9
2000,Madhya Pradesh,Shahdol,942.4
2001,Madhya Pradesh,Shahdol,1243.1
2002,Madhya Pradesh,Shahdol,893.1
2003,Madhya Pradesh,Shahdol,1637.6
2004,Madhya Pradesh,Shahdol,731.4
2005,Madhya Pradesh,Shahdol,1485
2006,Madhya Pradesh,Shahdol,1065.2
2007,Madhya Pradesh,Shahdol,1050.1
2008,Madhya Pradesh,Shahdol,945.2
2009,Madhya Pradesh,Shahdol,640.7
2012,Madhya Pradesh,Shahdol,982.9
2013,Madhya Pradesh,Shahdol,1055.3
2014,Madhya Pradesh,Shahdol,990.1
2015,Madhya Pradesh,Shahdol,787.7
1966,Madhya Pradesh,Gwalior,737.5
1967,Madhya Pradesh,Gwalior,1080.5
1968,Madhya Pradesh,Gwalior,934.3
1969,Madhya Pradesh,Gwalior,659.8
1970,Madhya Pradesh,Gwalior,835.2
1971,Madhya Pradesh,Gwalior,1335.6
1972,Madhya Pradesh,Gwalior,774.8
1973,Madhya Pradesh,Gwalior,768.3
1974,Madhya Pradesh,Gwalior,946
1975,Madhya Pradesh,Gwalior,794.6
1976,Madhya Pradesh,Gwalior,879.1
1977,Madhya Pradesh,Gwalior,801.4
1978,Madhya Pradesh,Gwalior,734.1
1979,Madhya Pradesh,Gwalior,550.5
1980,Madhya Pradesh,Gwalior,985.3
1981,Madhya Pradesh,Gwalior,609.5
1982,Madhya Pradesh,Gwalior,963
1983,Madhya Pradesh,Gwalior,1146.3
1984,Madhya Pradesh,Gwalior,839.2
1985,Madhya Pradesh,Gwalior,1102
1986,Madhya Pradesh,Gwalior,711.8
1987,Madhya Pradesh,Gwalior,554.3
1988,Madhya Pradesh,Gwalior,843.5
1989,Madhya Pradesh,Gwalior,548.3
1990,Madhya Pradesh,Gwalior,1069.3
1991,Madhya Pradesh,Gwalior,667.5
1992,Madhya Pradesh,Gwalior,797
1993,Madhya Pradesh,Gwalior,723.3
1994,Madhya Pradesh,Gwalior,867.4
1995,Madhya Pradesh,Gwalior,992.4
1996,Madhya Pradesh,Gwalior,1204.2
1997,Madhya Pradesh,Gwalior,882.3
1998,Madhya Pradesh,Gwalior,919.3
1999,Madhya Pradesh,Gwalior,879.2
2000,Madhya Pradesh,Gwalior,490
2001,Madhya Pradesh,Gwalior,935.4
2002,Madhya Pradesh,Gwalior,543.9
2003,Madhya Pradesh,Gwalior,769
2004,Madhya Pradesh,Gwalior,735.6
2005,Madhya Pradesh,Gwalior,718.3
2006,Madhya Pradesh,Gwalior,545.1
2007,Madhya Pradesh,Gwalior,540.5
2008,Madhya Pradesh,Gwalior,768.8
2009,Madhya Pradesh,Gwalior,479.7
2012,Madhya Pradesh,Gwalior,850.7
2013,Madhya Pradesh,Gwalior,1027.4
2014,Madhya Pradesh,Gwalior,712.4
2015,Madhya Pradesh,Gwalior,861.3
1966,Madhya Pradesh,Shivpuri,522.3
1967,Madhya Pradesh,Shivpuri,1013.7
1968,Madhya Pradesh,Shivpuri,888.5
1969,Madhya Pradesh,Shivpuri,968.5
1970,Madhya Pradesh,Shivpuri,804.1
1971,Madhya Pradesh,Shivpuri,1354.6
1972,Madhya Pradesh,Shivpuri,670.3
1973,Madhya Pradesh,Shivpuri,1118.4
1974,Madhya Pradesh,Shivpuri,917.7
1975,Madhya Pradesh,Shivpuri,1137.9
1976,Madhya Pradesh,Shivpuri,993.5
1977,Madhya Pradesh,Shivpuri,861.9
1978,Madhya Pradesh,Shivpuri,924.9
1979,Madhya Pradesh,Shivpuri,570.4
1980,Madhya Pradesh,Shivpuri,980.9
1981,Madhya Pradesh,Shivpuri,665.1
1982,Madhya Pradesh,Shivpuri,1190.3
1983,Madhya Pradesh,Shivpuri,1140.1
1984,Madhya Pradesh,Shivpuri,569
1985,Madhya Pradesh,Shivpuri,1138.2
1986,Madhya Pradesh,Shivpuri,740.7
1987,Madhya Pradesh,Shivpuri,777.4
1988,Madhya Pradesh,Shivpuri,813.1
1989,Madhya Pradesh,Shivpuri,328.7
1990,Madhya Pradesh,Shivpuri,905.6
1991,Madhya Pradesh,Shivpuri,866
1992,Madhya Pradesh,Shivpuri,806.3
1993,Madhya Pradesh,Shivpuri,778.4
1994,Madhya Pradesh,Shivpuri,811.8
1995,Madhya Pradesh,Shivpuri,897.3
1996,Madhya Pradesh,Shivpuri,1192.1
1997,Madhya Pradesh,Shivpuri,889.9
1998,Madhya Pradesh,Shivpuri,651.4
1999,Madhya Pradesh,Shivpuri,769.2
2000,Madhya Pradesh,Shivpuri,743.1
2001,Madhya Pradesh,Shivpuri,893.8
2002,Madhya Pradesh,Shivpuri,439.4
2003,Madhya Pradesh,Shivpuri,884.5
2004,Madhya Pradesh,Shivpuri,692.2
2005,Madhya Pradesh,Shivpuri,741.3
2006,Madhya Pradesh,Shivpuri,580.7
2007,Madhya Pradesh,Shivpuri,525
2008,Madhya Pradesh,Shivpuri,795.5
2009,Madhya Pradesh,Shivpuri,731.1
2012,Madhya Pradesh,Shivpuri,949.7
2013,Madhya Pradesh,Shivpuri,1331.7
2014,Madhya Pradesh,Shivpuri,817.2
2015,Madhya Pradesh,Shivpuri,769.4
1966,Madhya Pradesh,Guna,596.6
1967,Madhya Pradesh,Guna,1146.1
1968,Madhya Pradesh,Guna,775.2
1969,Madhya Pradesh,Guna,1170.7
1970,Madhya Pradesh,Guna,1171
1971,Madhya Pradesh,Guna,1562.7
1972,Madhya Pradesh,Guna,729.5
1973,Madhya Pradesh,Guna,1438.5
1974,Madhya Pradesh,Guna,788
1975,Madhya Pradesh,Guna,1093.8
1976,Madhya Pradesh,Guna,766.8
1977,Madhya Pradesh,Guna,1102.3
1978,Madhya Pradesh,Guna,988.4
1979,Madhya Pradesh,Guna,453.2
1980,Madhya Pradesh,Guna,1037.5
1981,Madhya Pradesh,Guna,826.8
1982,Madhya Pradesh,Guna,1588.5
1983,Madhya Pradesh,Guna,1134.8
1984,Madhya Pradesh,Guna,781.7
1985,Madhya Pradesh,Guna,1465
1986,Madhya Pradesh,Guna,701.8
1987,Madhya Pradesh,Guna,971.2
1988,Madhya Pradesh,Guna,814.8
1989,Madhya Pradesh,Guna,708.4
1990,Madhya Pradesh,Guna,1101.7
1991,Madhya Pradesh,Guna,782.2
1992,Madhya Pradesh,Guna,679.4
1993,Madhya Pradesh,Guna,1042.8
1994,Madhya Pradesh,Guna,1241.3
1995,Madhya Pradesh,Guna,1123.1
1996,Madhya Pradesh,Guna,1900
1997,Madhya Pradesh,Guna,1118
1998,Madhya Pradesh,Guna,678.9
1999,Madhya Pradesh,Guna,946.1
2000,Madhya Pradesh,Guna,985.9
2001,Madhya Pradesh,Guna,979.8
2002,Madhya Pradesh,Guna,563
2003,Madhya Pradesh,Guna,923.6
2004,Madhya Pradesh,Guna,791.9
2005,Madhya Pradesh,Guna,911.1
2006,Madhya Pradesh,Guna,993.9
2007,Madhya Pradesh,Guna,765.8
2008,Madhya Pradesh,Guna,980.6
2009,Madhya Pradesh,Guna,616.6
2012,Madhya Pradesh,Guna,759.5
2013,Madhya Pradesh,Guna,1678.5
2014,Madhya Pradesh,Guna,927.4
2015,Madhya Pradesh,Guna,1201.7
1966,Madhya Pradesh,Datia,479.5
1967,Madhya Pradesh,Datia,1102.9
1968,Madhya Pradesh,Datia,847.3
1971,Madhya Pradesh,Datia,1317.6
1972,Madhya Pradesh,Datia,864.7
1973,Madhya Pradesh,Datia,595
1974,Madhya Pradesh,Datia,719
1975,Madhya Pradesh,Datia,907.6
1976,Madhya Pradesh,Datia,900.4
1977,Madhya Pradesh,Datia,694.5
1978,Madhya Pradesh,Datia,933.6
1979,Madhya Pradesh,Datia,531.5
1980,Madhya Pradesh,Datia,989.5
1981,Madhya Pradesh,Datia,432.5
1982,Madhya Pradesh,Datia,1057.6
1983,Madhya Pradesh,Datia,-1
1984,Madhya Pradesh,Datia,686.5
1985,Madhya Pradesh,Datia,1270.6
1986,Madhya Pradesh,Datia,734.6
1987,Madhya Pradesh,Datia,562
1988,Madhya Pradesh,Datia,1038.9
1989,Madhya Pradesh,Datia,521.3
1990,Madhya Pradesh,Datia,1118.3
1991,Madhya Pradesh,Datia,816.5
1992,Madhya Pradesh,Datia,773.6
1993,Madhya Pradesh,Datia,747.2
1994,Madhya Pradesh,Datia,610.5
1995,Madhya Pradesh,Datia,781.6
1996,Madhya Pradesh,Datia,1426
1997,Madhya Pradesh,Datia,708.5
1998,Madhya Pradesh,Datia,877.8
1999,Madhya Pradesh,Datia,1030.9
2000,Madhya Pradesh,Datia,652.4
2001,Madhya Pradesh,Datia,971.2
2002,Madhya Pradesh,Datia,592
2003,Madhya Pradesh,Datia,1076.7
2004,Madhya Pradesh,Datia,567.7
2005,Madhya Pradesh,Datia,483.2
2006,Madhya Pradesh,Datia,436
2007,Madhya Pradesh,Datia,568.4
2008,Madhya Pradesh,Datia,1044
2009,Madhya Pradesh,Datia,642.1
2012,Madhya Pradesh,Datia,904.5
2013,Madhya Pradesh,Datia,1166
2014,Madhya Pradesh,Datia,724.3
2015,Madhya Pradesh,Datia,679.6
1966,Madhya Pradesh,Morena,577.5
1967,Madhya Pradesh,Morena,1022
1968,Madhya Pradesh,Morena,641.7
1969,Madhya Pradesh,Morena,690.2
1970,Madhya Pradesh,Morena,638.2
1973,Madhya Pradesh,Morena,580
1974,Madhya Pradesh,Morena,718
1975,Madhya Pradesh,Morena,1086
1976,Madhya Pradesh,Morena,720
1977,Madhya Pradesh,Morena,779.1
1978,Madhya Pradesh,Morena,791
1979,Madhya Pradesh,Morena,733
1980,Madhya Pradesh,Morena,515.9
1981,Madhya Pradesh,Morena,640.5
1982,Madhya Pradesh,Morena,824.2
1983,Madhya Pradesh,Morena,983
1984,Madhya Pradesh,Morena,573.8
1985,Madhya Pradesh,Morena,874.7
